Table 1
age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
27,Male,USA,3.51022645153748,YouTube,5,Entertainment,33.28267621817830,1,7.479250315677800,Medium,29.20553452535700
17,Female,Canada,2.6760578340897800,Twitter,4,Socializing,26.61634051393640,0,7.106858393520780,Medium,15.125277613795800
19,Male,India,4.105648361242670,TikTok,3,Education,19.101498356102800,0,6.997880498064090,Medium,36.77494164487170
21,Male,Australia,3.9454107746717700,Instagram,4,Entertainment,33.35790981546850,1,6.324420756578490,Medium,64.4351004596972
15,Female,USA,3.000367254644850,Twitter,1,Entertainment,14.53846379308240,1,7.303720429654090,Medium,84.63569123437530
20,Female,Australia,5.246296976058000,TikTok,5,Entertainment,24.127190986651,1,6.47681266740797,High,52.21230355999440
14,Male,UK,3.7391883722711000,Instagram,1,News,8.481126220830230,1,6.891869660697850,Medium,41.85320588270800
23,Male,India,0.9409308549067350,Snapchat,3,Socializing,39.824168636952100,1,7.77972697093181,Low,22.96364674555760
19,Female,Canada,4.282789061371880,Snapchat,4,Entertainment,32.70294016436350,0,6.456011581948130,Medium,68.24209452096340
25,Male,India,3.7925380060006900,TikTok,1,Socializing,24.848003862050600,0,7.041445855748960,Medium,23.639230968021800
14,Male,USA,0.5,Instagram,1,Entertainment,32.8145146323899,1,9.840976751889840,Low,50.86213362737430
27,Other,Australia,3.0011523647861100,TikTok,4,Socializing,22.335620468813000,0,6.827905295088440,Medium,32.05864724263580
26,Male,USA,4.177445068068300,TikTok,2,Education,21.61087328094120,1,5.915018867506620,Medium,75.8341012904667
16,Male,India,5.237647746263500,YouTube,4,Entertainment,20.085277759718000,0,5.045948406420380,High,35.90747593496220
19,Female,India,4.1090524812208500,Instagram,1,Entertainment,25.13129896617720,1,6.510393310638330,Medium,24.95470218257110
15,Male,Australia,3.2648642481559700,Instagram,3,Education,5.0,1,8.51093534001798,Medium,59.84372506183270
14,Male,India,6.022392400735430,Snapchat,3,Entertainment,26.211986840216700,0,3.7665213951547900,High,54.266883729341100
23,Male,UK,4.335307063619140,Instagram,1,News,29.525595506038900,0,9.41690887678437,Medium,30.66928500640880
22,Female,Brazil,4.636470558446630,Instagram,4,Entertainment,14.91033988663790,1,5.575941145836990,Medium,33.36006312716490
19,Female,India,2.5049925684052100,Snapchat,2,Education,19.04032530869140,1,8.066282412351170,Medium,50.00807793993980
13,Male,Germany,3.2803924224006700,TikTok,3,News,20.835589766300700,1,6.667814599349870,Medium,54.0301940365467
26,Male,India,3.457921113306580,TikTok,4,Entertainment,27.95944782161120,0,7.994926667543710,Medium,25.875925422311400
27,Female,UK,5.498205964789190,Instagram,4,Entertainment,21.82610578045070,1,5.247109598835130,High,44.11759394860090
20,Male,Brazil,4.830448037481240,Instagram,3,Entertainment,33.97866892019570,1,7.858388010131940,Medium,52.22330393514570
15,Female,Canada,1.8130672835962100,YouTube,3,Entertainment,28.389851521400800,0,10.0,Low,27.371429153946200
24,Female,India,3.809781193493130,Instagram,1,Entertainment,16.551766676077700,0,6.185654421841750,Medium,0.0
24,Female,India,5.739201871576070,Twitter,4,Education,25.024263164725900,0,5.053139494787460,High,70.53345120799180
25,Male,India,4.647300539093410,Instagram,4,News,12.252694120767600,1,4.390922567343790,Medium,23.86716063215650
14,Female,India,5.621368044850580,YouTube,1,News,24.843372970751600,1,4.208956774774950,High,56.505609283017700
15,Female,Brazil,2.279745032423530,Instagram,4,Socializing,27.896564461430000,0,8.127124499851890,Low,15.75625637460910
17,Male,Brazil,4.207785656060370,Instagram,5,Socializing,21.309637983028800,1,6.1587435293859100,Medium,40.01515400510920
23,Female,India,2.216164801413940,YouTube,2,Socializing,20.969404886867800,1,8.313895189135110,Low,56.64616451827490
20,Male,Canada,3.6884510085209000,Instagram,4,Entertainment,26.650300212701900,1,6.368507220590340,Medium,54.10686104459410
22,Female,Canada,4.631862428226450,YouTube,2,Socializing,14.27121551095650,1,7.709120657147430,Medium,38.413988493797200
19,Female,India,5.017179792539650,Snapchat,1,Entertainment,30.528365340320100,1,6.83248829703874,High,35.72185137704540
19,Male,India,4.895268362098160,Instagram,1,Entertainment,23.090895468981700,1,5.500028367541970,Medium,53.66838191657610
24,Female,India,0.7132462018200430,Instagram,1,Education,43.73207017091610,0,10.0,Low,50.777475051098400
19,Male,Germany,5.309222116140090,TikTok,1,Entertainment,15.655057188709000,0,6.096455346478400,High,61.16508120617960
27,Female,Canada,5.936173690962640,Snapchat,4,Entertainment,20.69323125519340,1,5.825315098049550,High,0.0
20,Male,Australia,3.8568241936344400,TikTok,3,Entertainment,17.001150424282400,0,8.298424822808310,Medium,41.64168397020810
13,Male,USA,2.954357498511340,Instagram,5,Entertainment,21.9399711007491,1,7.734543829673010,Medium,41.721920828238800
16,Female,USA,5.21566067704868,TikTok,5,News,22.723738699726000,1,5.285863459465660,High,53.68824432938480
25,Male,UK,2.4985509076964600,Instagram,1,Entertainment,34.04252258999490,1,5.633562577893620,Low,36.5658007502375
18,Female,Australia,2.719492889180090,YouTube,5,Entertainment,13.005770883620600,1,7.222681124162370,Medium,58.04492530469810
21,Female,Canada,2.4736105742598100,Snapchat,5,Socializing,14.82810302180660,0,7.192519281486610,Low,41.64594095030690
25,Female,India,1.0819636655549500,YouTube,1,Socializing,21.624935871149100,0,9.7476245184432,Low,35.62669263320580
14,Female,USA,2.3361929217949900,YouTube,4,Education,23.252275667402,1,9.635709358595540,Low,43.75954838753680
13,Male,Canada,4.415312398105110,Instagram,4,Entertainment,36.87851874708500,0,7.8163401382334000,Medium,38.479483877019600
25,Female,India,2.721413016976730,Snapchat,2,Entertainment,25.81334490886260,0,8.217967317631350,Medium,35.598049675094200
22,Male,India,4.28808312997567,TikTok,4,Socializing,20.08841618674000,1,6.95093846537598,Medium,33.333587778910200
24,Other,India,3.8653543696497400,TikTok,5,News,26.34115679049410,0,6.249792493225130,Medium,62.42132042600330
26,Male,India,3.1470277620796600,TikTok,3,Entertainment,46.018600595536000,1,7.764555384446440,Medium,31.26720727082620
14,Female,USA,3.4694577774227300,YouTube,1,Socializing,26.17449595804140,1,6.835924416904200,Medium,38.6157359209841
19,Male,Brazil,2.7686650156159100,YouTube,4,Entertainment,23.150092876514100,1,9.16971688911687,Medium,49.05510641292680
15,Male,Germany,4.160770799088870,TikTok,5,Socializing,21.674008279097400,1,6.613479808044790,Medium,56.89312496667920
22,Male,Germany,6.139027754191150,YouTube,3,Education,13.725797773718700,1,5.519784669847350,High,36.838744632393000
14,Female,India,5.032235769837170,TikTok,5,Entertainment,27.882741162702000,1,5.432477345229380,High,65.36260667214020
26,Female,USA,4.164909131467230,Instagram,5,Entertainment,24.459191536215100,0,6.529955903101030,Medium,22.445764899677100
23,Female,Germany,2.0321989248622400,TikTok,3,Socializing,24.74346604699340,0,7.81152393481206,Low,43.87336154289790
19,Male,India,3.3837667797829900,Snapchat,1,Content Creation,30.815001248710600,1,6.874083431531800,Medium,56.26714472431570
25,Male,Canada,3.2595496325868200,Snapchat,5,Socializing,17.61393036632280,1,7.84735147500304,Medium,28.998283031430200
25,Male,India,2.736325131140040,Snapchat,4,Education,15.730846191491200,0,8.695717529847840,Medium,29.749222437803100
14,Male,UK,4.523347525177540,YouTube,1,Education,22.375893797372200,1,6.3500304297492400,Medium,84.29118964942200
15,Male,India,3.6080947911901200,YouTube,2,Education,40.28399697132490,1,6.6124477844908700,Medium,66.4920486051203
23,Male,Germany,4.2950922038768900,Instagram,5,Entertainment,12.598727577744800,1,6.460355820885010,Medium,50.11919660435630
19,Male,USA,3.124147238474620,TikTok,4,Entertainment,28.697114429901400,0,6.943929409611780,Medium,38.507756180370800
26,Male,USA,2.147834485024400,TikTok,5,Socializing,29.48985186465430,1,9.294517002451590,Low,69.88988513357580
16,Male,USA,3.3656898347917900,YouTube,3,Education,19.04117087160880,0,7.4562010371172000,Medium,66.24511699544690
25,Male,Canada,5.275824243856680,YouTube,5,Socializing,33.0032499749658,0,7.326404219491900,High,19.462023736871700
26,Female,USA,4.333887867284500,YouTube,3,Socializing,30.47657163601290,1,7.665969042536310,Medium,16.33515999953020
13,Female,Germany,0.9641071809800220,Snapchat,1,Education,19.207945313775200,1,9.979836019898710,Low,65.96045375504300
25,Male,USA,1.5152110846590100,Snapchat,3,Socializing,39.03514886101070,1,10.0,Low,52.865891500555
26,Female,India,0.8266407044181980,YouTube,1,Education,11.608917586631600,0,9.711519592742790,Low,59.11520255015750
17,Female,USA,1.4740374513009800,YouTube,4,Education,28.164512686097000,0,9.42676057584069,Low,36.43609685531770
24,Female,Canada,3.101722216606520,Instagram,2,Socializing,29.997133044388400,0,7.590618638924300,Medium,72.44139308448140
21,Male,Germany,3.383940316485600,YouTube,1,Entertainment,34.324738774227800,1,8.556851714357960,Medium,36.58412062632180
20,Female,India,1.3453170605942700,Instagram,2,Content Creation,38.950361177406300,1,9.960018061207140,Low,35.32619777745650
24,Female,India,5.490618652965100,YouTube,2,News,15.708985101717100,1,5.14543087365847,High,25.442886433556800
27,Male,USA,3.407869929126390,Instagram,2,News,21.016178145277600,0,5.337737976519640,Medium,54.83799186297480
21,Male,Germany,3.5563072602518900,TikTok,2,Entertainment,26.24849930446820,1,7.154992644766420,Medium,79.843716888658
22,Male,Canada,4.080432273635700,YouTube,4,Entertainment,23.43620732493730,1,7.0715672513059200,Medium,37.12467965555510
26,Female,Germany,0.7068301886088470,Instagram,1,Entertainment,35.52151176019140,0,8.233351914822590,Low,30.53647955699810
21,Female,Australia,3.2826207565851500,TikTok,4,Socializing,23.71607216474760,0,9.585869327698490,Medium,45.63628509786580
27,Male,USA,1.1918824636954800,Instagram,4,Entertainment,13.023069750529200,0,9.962999330305210,Low,48.02965918962190
19,Male,USA,3.3515349634757800,Twitter,4,Entertainment,40.157807893670500,1,8.008001323612510,Medium,38.122939133310100
16,Male,Canada,3.1874944583378700,Instagram,4,Socializing,21.787486336552500,0,8.592371715869290,Medium,49.52474545461880
17,Female,India,0.9646099561482970,TikTok,1,Socializing,10.032258425118300,0,7.677457638215810,Low,16.101360568050900
13,Female,USA,0.5,Instagram,3,Entertainment,25.979329960853700,0,10.0,Low,39.3753219329422
26,Male,Brazil,4.101340861287310,Twitter,4,Education,6.407072089259660,1,6.454005858274850,Medium,44.29803385811780
13,Male,Canada,3.065661129084240,Instagram,2,Socializing,19.82587580306910,1,5.991107851178550,Medium,62.02316468659650
15,Male,India,3.2136977657484100,Snapchat,1,Entertainment,23.694826254423500,1,7.694833451651440,Medium,0.0
25,Female,India,5.572416944186540,YouTube,3,Socializing,43.07627864590230,1,5.792019702329840,High,23.800396957770900
26,Male,India,0.5,Instagram,4,Entertainment,22.368740058654300,1,8.969215543141030,Low,20.734193609590600
20,Male,India,2.906885253183010,Twitter,1,Entertainment,32.78804139964480,1,8.15076705517911,Medium,37.905008095978000
26,Female,Germany,2.477264613421030,Instagram,2,Socializing,25.462042039916800,1,8.736585006944930,Low,63.11138758472220
14,Female,India,2.490565757022680,YouTube,3,News,23.603109070285400,1,9.097330876483780,Low,71.07830013126820
16,Female,Canada,0.8242626042829600,Twitter,3,Entertainment,8.073837431227410,1,10.0,Low,51.03151252764580
14,Female,USA,3.5150566380520500,TikTok,5,Education,31.08683174546180,1,7.500715111299170,Medium,33.47044704910780
26,Female,India,4.150666328468900,TikTok,4,News,31.060571262642400,1,7.1695259157431000,Medium,66.63405121820040
17,Male,India,5.039464549552240,Instagram,2,Entertainment,26.4033758392353,0,6.989228066390430,High,25.210779545818400
21,Female,USA,3.7602346527598200,Instagram,2,Content Creation,21.065903890660000,0,5.579045012360830,Medium,34.00183943248680
13,Male,USA,2.4776327861420200,TikTok,4,News,26.568776098533400,1,7.93814695300352,Low,55.7250147884999
17,Female,Australia,4.1986454661833700,YouTube,4,Socializing,18.839188362626900,0,5.197070787658150,Medium,61.07358169951730
26,Male,India,2.618388517079120,Instagram,2,Entertainment,36.07622277684690,1,6.916927115394370,Medium,57.90693495111870
27,Male,Germany,2.972928859594020,Instagram,5,Entertainment,23.182839141687000,1,7.223692882282640,Medium,71.55735898449990
21,Female,Brazil,3.4993938432817900,TikTok,4,Entertainment,17.53603387810710,1,7.094397831424190,Medium,48.13519672005140
27,Male,India,6.637563762570180,Snapchat,2,Entertainment,11.164743055961800,1,6.376780870239180,High,46.94954624413870
13,Female,India,3.558505222765490,Twitter,3,Education,33.033941205526400,0,5.22619638236305,Medium,57.39836972027960
21,Female,Brazil,3.7024261576528700,TikTok,2,News,22.72166434720510,1,6.07077624776949,Medium,64.191870151041
20,Male,USA,4.822044614900040,Instagram,2,Socializing,34.65341632235530,0,5.630800977850510,Medium,78.40818019755300
16,Male,India,0.5,Instagram,1,News,22.85874709467400,0,8.8806855277868,Low,87.42614545133730
24,Female,India,1.4218176912014200,YouTube,4,News,20.88830557108130,1,8.219032696149720,Low,18.866267220940500
23,Female,USA,4.308028378272260,YouTube,5,Socializing,39.530815376619600,0,7.489985830158790,Medium,48.824665173340900
22,Male,USA,5.256282685375740,TikTok,3,Entertainment,28.43552173043090,1,6.190539719467650,High,79.0823364984904
17,Male,Brazil,6.56206344717417,Instagram,4,Entertainment,19.685878414336600,0,6.608460906263740,High,60.65887282048690
25,Male,USA,6.238929565417100,Snapchat,5,Entertainment,16.685979349976500,1,4.775500902110460,High,33.70053798230390
17,Female,UK,2.608035940275640,Twitter,4,Entertainment,40.8411003175324,1,7.867428602271030,Medium,49.847461210911700
23,Female,India,1.2017275598051100,Snapchat,2,Content Creation,13.40051623581610,0,7.480589543869020,Low,38.536122797231700
24,Male,India,2.151152907738340,Snapchat,4,News,36.35324894691260,1,10.0,Low,64.63101799530450
18,Male,India,3.664379624797970,TikTok,4,Entertainment,15.82302613175540,1,7.126777475860570,Medium,27.424585667636200
19,Male,Brazil,3.8027881098375600,TikTok,4,Socializing,24.78094071214850,0,7.212376019403210,Medium,5.981829802307180
20,Male,India,4.032119108003080,Instagram,5,Entertainment,17.636415694045100,1,9.113277943105010,Medium,25.170557181850800
27,Female,Canada,0.812013697816683,Instagram,5,Socializing,22.908635415473500,0,8.71977996021959,Low,36.70133938421260
26,Female,India,4.800026870367270,Instagram,1,Socializing,15.125274470861200,1,5.694337387978190,Medium,7.7855305857976300
20,Male,India,3.371864720353720,Instagram,1,News,21.188076127582400,0,6.374181578308120,Medium,73.16636381527370
23,Male,India,3.0696295711510300,TikTok,2,Socializing,23.68429226200520,1,5.7792283821847500,Medium,45.625125620644500
26,Male,India,2.8782944985003100,YouTube,1,Entertainment,33.5139616635024,0,7.984030862382760,Medium,60.257697738243900
25,Female,India,3.2654009374843400,TikTok,1,Education,15.239840632765100,0,6.9275406023141900,Medium,52.23146437855450
14,Male,Canada,1.9992288008954300,YouTube,4,Entertainment,5.0,0,7.1546991246513800,Low,51.34372791072140
21,Female,India,3.9674704620757700,TikTok,1,Entertainment,38.523014552441700,0,6.858865932210790,Medium,33.46240775299440
19,Male,USA,1.0159488009460500,YouTube,5,Entertainment,24.048216913161700,1,10.0,Low,4.2055809748093900
16,Male,India,1.7977891499752200,Instagram,4,Education,34.2745317899153,0,7.530266373915420,Low,59.459109409506700
16,Male,Brazil,1.7807460927799600,YouTube,2,Socializing,42.948620157767000,1,7.476557323738000,Low,58.29440932738550
23,Male,UK,5.672439525970230,Instagram,1,Entertainment,33.07721930767780,0,5.435109525197190,High,28.54138175981450
20,Female,Canada,4.669992618321500,Instagram,1,Socializing,29.4613299901646,1,6.2989477399762600,Medium,57.02379631555850
16,Female,USA,2.6440079871446000,Instagram,5,Entertainment,35.842518787795700,0,8.053161112886540,Medium,34.31539323837510
25,Female,India,2.372106009022270,Twitter,5,Education,31.74087305230720,1,8.982473098210210,Low,37.48812439112080
27,Male,USA,4.319446059017730,TikTok,2,Education,24.87936977206170,1,7.9719273014749300,Medium,63.5883273811161
18,Male,India,4.657030996764580,Snapchat,3,Entertainment,20.748734520823800,0,6.755115411392900,Medium,56.29234304125670
17,Male,India,1.0327576885678400,Instagram,5,Entertainment,19.71551048568030,0,9.34651562702009,Low,52.01981100525700
